# x, y
0.00000000  0.09549150
0.01250000  0.34549150
0.02500000  0.65450850
0.03750000  0.90450850
0.05000000  1.00000000
0.06250000  0.90450850
0.07500000  0.65450850
0.08750000  0.34549150
0.10000000  0.09549150
0.11250000  0.00000000
0.12500000  0.09549150
0.13750000  0.34549150
0.15000000  0.65450850
0.16250000  0.90450850
0.17500000  1.00000000
0.18750000  0.90450850
0.20000000  0.65450850
0.21250000  0.34549150
0.22500000  0.09549150
0.23750000  0.00000000
0.25000000  0.09549150
0.26250000  0.34549150
0.27500000  0.65450850
0.28750000  0.90450850
0.30000000  1.00000000
0.31250000  0.90450850
0.32500000  0.65450850
0.33750000  0.34549150
0.35000000  0.09549150
0.36250000  0.00000000
0.37500000  0.09549150
0.38750000  0.34549150
0.40000000  0.65450850
0.41250000  0.90450850
0.42500000  1.00000000
0.43750000  0.90450850
0.45000000  0.65450850
0.46250000  0.34549150
0.47500000  0.09549150
0.48750000  0.00000000
0.50000000  0.09549150
0.51250000  0.34549150
0.52500000  0.65450850
0.53750000  0.90450850
0.55000000  1.00000000
0.56250000  0.90450850
0.57500000  0.65450850
0.58750000  0.34549150
0.60000000  0.09549150
0.61250000  0.00000000
0.62500000  0.09549150
0.63750000  0.34549150
0.65000000  0.65450850
0.66250000  0.90450850
0.67500000  1.00000000
0.68750000  0.90450850
0.70000000  0.65450850
0.71250000  0.34549150
0.72500000  0.09549150
0.73750000  0.00000000
0.75000000  0.09549150
0.76250000  0.34549150
0.77500000  0.65450850
0.78750000  0.90450850
0.80000000  1.00000000
0.81250000  0.90450850
0.82500000  0.65450850
0.83750000  0.34549150
0.85000000  0.09549150
0.86250000  0.00000000
0.87500000  0.09549150
0.88750000  0.34549150
0.90000000  0.65450850
0.91250000  0.90450850
0.92500000  1.00000000
0.93750000  0.90450850
0.95000000  0.65450850
0.96250000  0.34549150
0.97500000  0.09549150
0.98750000  0.00000000
1.00000000  0.09549150
