0.00000000  0.00000000
0.04166667  0.03235238
0.08333333  0.12500000
0.12500000  0.26516504
0.16666667  0.43301270
0.20833333  0.60370364
0.25000000  0.75000000
0.29166667  0.84518510
0.33333333  0.86602540
0.37500000  0.79549513
0.41666667  0.62500000
0.45833333  0.35587619
0.50000000  0.00000000
0.54166667  -0.42058095
0.58333333  -0.87500000
0.62500000  -1.32582521
0.66666667  -1.73205081
0.70833333  -2.05259238
0.75000000  -2.25000000
0.79166667  -2.29407384
0.83333333  -2.16506351
0.87500000  -1.85615530
0.91666667  -1.37500000
0.95833333  -0.74410475
1.00000000  -0.00000000
