0.00000000  0.00000000
0.01333333  0.08367784
0.02666667  0.16676875
0.04000000  0.24868989
0.05333333  0.32886665
0.06666667  0.40673664
0.08000000  0.48175367
0.09333333  0.55339155
0.10666667  0.62114778
0.12000000  0.68454711
0.13333333  0.74314483
0.14666667  0.79652992
0.16000000  0.84432793
0.17333333  0.88620358
0.18666667  0.92186315
0.20000000  0.95105652
0.21333333  0.97357890
0.22666667  0.98927233
0.24000000  0.99802673
0.25333333  0.99978068
0.26666667  0.99452190
0.28000000  0.98228725
0.29333333  0.96316257
0.30666667  0.93728199
0.32000000  0.90482705
0.33333333  0.86602540
0.34666667  0.82114921
0.36000000  0.77051324
0.37333333  0.71447268
0.38666667  0.65342060
0.40000000  0.58778525
0.41333333  0.51802701
0.42666667  0.44463518
0.44000000  0.36812455
0.45333333  0.28903180
0.46666667  0.20791169
0.48000000  0.12533323
0.49333333  0.04187565
0.50666667  -0.04187565
0.52000000  -0.12533323
0.53333333  -0.20791169
0.54666667  -0.28903180
0.56000000  -0.36812455
0.57333333  -0.44463518
0.58666667  -0.51802701
0.60000000  -0.58778525
0.61333333  -0.65342060
0.62666667  -0.71447268
0.64000000  -0.77051324
0.65333333  -0.82114921
0.66666667  -0.86602540
0.68000000  -0.90482705
0.69333333  -0.93728199
0.70666667  -0.96316257
0.72000000  -0.98228725
0.73333333  -0.99452190
0.74666667  -0.99978068
0.76000000  -0.99802673
0.77333333  -0.98927233
0.78666667  -0.97357890
0.80000000  -0.95105652
0.81333333  -0.92186315
0.82666667  -0.88620358
0.84000000  -0.84432793
0.85333333  -0.79652992
0.86666667  -0.74314483
0.88000000  -0.68454711
0.89333333  -0.62114778
0.90666667  -0.55339155
0.92000000  -0.48175367
0.93333333  -0.40673664
0.94666667  -0.32886665
0.96000000  -0.24868989
0.97333333  -0.16676875
0.98666667  -0.08367784
1.00000000  -0.00000000
