0.00000000  0.00000000
0.01333333  0.04000000
0.02666667  0.08000000
0.04000000  0.12000000
0.05333333  0.16000000
0.06666667  0.20000000
0.08000000  0.24000000
0.09333333  0.28000000
0.10666667  0.32000000
0.12000000  0.36000000
0.13333333  0.40000000
0.14666667  0.44000000
0.16000000  0.48000000
0.17333333  0.52000000
0.18666667  0.56000000
0.20000000  0.60000000
0.21333333  0.64000000
0.22666667  0.68000000
0.24000000  0.72000000
0.25333333  0.76000000
0.26666667  0.80000000
0.28000000  0.84000000
0.29333333  0.88000000
0.30666667  0.92000000
0.32000000  0.96000000
0.33333333  1.00000000
0.34666667  1.04000000
0.36000000  1.08000000
0.37333333  1.12000000
0.38666667  1.16000000
0.40000000  1.20000000
0.41333333  1.24000000
0.42666667  1.28000000
0.44000000  1.32000000
0.45333333  1.36000000
0.46666667  1.40000000
0.48000000  1.44000000
0.49333333  1.48000000
0.50666667  1.52000000
0.52000000  1.56000000
0.53333333  1.60000000
0.54666667  1.64000000
0.56000000  1.68000000
0.57333333  1.72000000
0.58666667  1.76000000
0.60000000  1.80000000
0.61333333  1.84000000
0.62666667  1.88000000
0.64000000  1.92000000
0.65333333  1.96000000
0.66666667  2.00000000
0.68000000  2.04000000
0.69333333  2.08000000
0.70666667  2.12000000
0.72000000  2.16000000
0.73333333  2.20000000
0.74666667  2.24000000
0.76000000  2.28000000
0.77333333  2.32000000
0.78666667  2.36000000
0.80000000  2.40000000
0.81333333  2.44000000
0.82666667  2.48000000
0.84000000  2.52000000
0.85333333  2.56000000
0.86666667  2.60000000
0.88000000  2.64000000
0.89333333  2.68000000
0.90666667  2.72000000
0.92000000  2.76000000
0.93333333  2.80000000
0.94666667  2.84000000
0.96000000  2.88000000
0.97333333  2.92000000
0.98666667  2.96000000
1.00000000  3.00000000
