# x, y
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.010101009160280228e-02 3.030303120613098145e-02 6.342392414808273315e-02 1.921937102451920509e-03
2.020202018320560455e-02 6.060606241226196289e-02 1.265924572944641113e-01 7.672270294278860092e-03
3.030303120613098145e-02 9.090909361839294434e-02 1.892512589693069458e-01 1.720466092228889465e-02
4.040404036641120911e-02 1.212121248245239258e-01 2.511479854583740234e-01 3.044218011200428009e-02
5.050504952669143677e-02 1.515151560306549072e-01 3.120334446430206299e-01 4.727779701352119446e-02
6.060606241226196289e-02 1.818181872367858887e-01 3.716624975204467773e-01 6.757500022649765015e-02
7.070706784725189209e-02 2.121212035417556763e-01 4.297949075698852539e-01 9.116861224174499512e-02
8.080808073282241821e-02 2.424242496490478516e-01 4.861967563629150391e-01 1.178658828139305115e-01
9.090909361839294434e-02 2.727272808551788330e-01 5.406408309936523438e-01 1.474474966526031494e-01
1.010100990533828735e-01 3.030303120613098145e-01 5.929079651832580566e-01 1.796690821647644043e-01
1.111111119389533997e-01 3.333333432674407959e-01 6.427876353263854980e-01 2.142625451087951660e-01
1.212121248245239258e-01 3.636363744735717773e-01 6.900790929794311523e-01 2.509378492832183838e-01
1.313131302595138550e-01 3.939393758773803711e-01 7.345917224884033203e-01 2.893846035003662109e-01
1.414141356945037842e-01 4.242424070835113525e-01 7.761464715003967285e-01 3.292742371559143066e-01
1.515151560306549072e-01 4.545454680919647217e-01 8.145759701728820801e-01 3.702618181705474854e-01
1.616161614656448364e-01 4.848484992980957031e-01 8.497254252433776855e-01 4.119881093502044678e-01
1.717171669006347656e-01 5.151515007019042969e-01 8.814533948898315430e-01 4.540820419788360596e-01
1.818181872367858887e-01 5.454545617103576660e-01 9.096320271492004395e-01 4.961629509925842285e-01
1.919191926717758179e-01 5.757575631141662598e-01 9.341478347778320312e-01 5.378426909446716309e-01
2.020201981067657471e-01 6.060606241226196289e-01 9.549022316932678223e-01 5.787286162376403809e-01
2.121212184429168701e-01 6.363636255264282227e-01 9.718115925788879395e-01 6.184255480766296387e-01
2.222222238779067993e-01 6.666666865348815918e-01 9.848077893257141113e-01 6.565385460853576660e-01
2.323232293128967285e-01 6.969696879386901855e-01 9.938384890556335449e-01 6.926752924919128418e-01
2.424242496490478516e-01 7.272727489471435547e-01 9.988673329353332520e-01 7.264490127563476562e-01
2.525252401828765869e-01 7.575757503509521484e-01 9.998741149902343750e-01 7.574803829193115234e-01
2.626262605190277100e-01 7.878787517547607422e-01 9.968547821044921875e-01 7.854006886482238770e-01
2.727272808551788330e-01 8.181818723678588867e-01 9.898214340209960938e-01 8.098539710044860840e-01
2.828282713890075684e-01 8.484848141670227051e-01 9.788024425506591797e-01 8.304989933967590332e-01
2.929292917251586914e-01 8.787878751754760742e-01 9.638421535491943359e-01 8.470128178596496582e-01
3.030303120613098145e-01 9.090909361839294434e-01 9.450007677078247070e-01 8.590916395187377930e-01
3.131313025951385498e-01 9.393938779830932617e-01 9.223542809486389160e-01 8.664539456367492676e-01
3.232323229312896729e-01 9.696969985961914062e-01 8.959937691688537598e-01 8.688424825668334961e-01
3.333333432674407959e-01 1.000000000000000000e+00 8.660253882408142090e-01 8.660253882408142090e-01
3.434343338012695312e-01 1.030303001403808594e+00 8.325697779655456543e-01 8.577991127967834473e-01
3.535353541374206543e-01 1.060606002807617188e+00 7.957617640495300293e-01 8.439897298812866211e-01
3.636363744735717773e-01 1.090909123420715332e+00 7.557494640350341797e-01 8.244540095329284668e-01
3.737373650074005127e-01 1.121212124824523926e+00 7.126942276954650879e-01 7.990813851356506348e-01
3.838383853435516357e-01 1.151515126228332520e+00 6.667690277099609375e-01 7.677946090698242188e-01
3.939394056797027588e-01 1.181818246841430664e+00 6.181588172912597656e-01 7.305513620376586914e-01
4.040403962135314941e-01 1.212121248245239258e+00 5.670598149299621582e-01 6.873452663421630859e-01
4.141414165496826172e-01 1.242424249649047852e+00 5.136773586273193359e-01 6.382052302360534668e-01
4.242424368858337402e-01 1.272727251052856445e+00 4.582264423370361328e-01 5.831972956657409668e-01
4.343434274196624756e-01 1.303030252456665039e+00 4.009304046630859375e-01 5.224244594573974609e-01
4.444444477558135986e-01 1.333333373069763184e+00 3.420200049877166748e-01 4.560266733169555664e-01
4.545454680919647217e-01 1.363636374473571777e+00 2.817323803901672363e-01 3.841805160045623779e-01
4.646464586257934570e-01 1.393939375877380371e+00 2.203105539083480835e-01 3.070995509624481201e-01
4.747474789619445801e-01 1.424242496490478516e+00 1.580013781785964966e-01 2.250322699546813965e-01
4.848484992980957031e-01 1.454545497894287109e+00 9.505576640367507935e-02 1.382629424333572388e-01
4.949494898319244385e-01 1.484848499298095703e+00 3.172786161303520203e-02 4.711106792092323303e-02
5.050504803657531738e-01 1.515151500701904297e+00 -3.172779828310012817e-02 -4.807242006063461304e-02
5.151515007019042969e-01 1.545454502105712891e+00 -9.505593776702880859e-02 -1.469046324491500854e-01
5.252525210380554199e-01 1.575757503509521484e+00 -1.580015569925308228e-01 -2.489721328020095825e-01
5.353535413742065430e-01 1.606060624122619629e+00 -2.203107178211212158e-01 -3.538323640823364258e-01
5.454545617103576660e-01 1.636363744735717773e+00 -2.817327678203582764e-01 -4.610172808170318604e-01
