0.00000000  0.09549150
0.03846154  0.91971436
0.07692308  0.61380926
0.11538462  0.01856041
0.15384615  0.76666035
0.19230769  0.85940335
0.23076923  0.08159853
0.26923077  0.58456708
0.30769231  1.05776188
0.34615385  0.27931456
0.38461538  0.42633322
0.42307692  1.17665990
0.46153846  0.58166406
0.50000000  0.34549150
0.53846154  1.20817590
0.57692308  0.94073234
0.61538462  0.38394503
0.65384615  1.17050650
0.69230769  1.30171105
0.73076923  0.56236776
0.76923077  1.10379785
0.80769231  1.61545419
0.84615385  0.87546840
0.88461538  1.06094861
0.92307692  1.84973682
0.96153846  1.29320252
1.00000000  1.09549150
