# x, y
-1.714985851425088415e+00 9.549150000000000693e-02 0.000000000000000000e+00
-1.680686134396586651e+00 2.871103500000000142e-01 0.000000000000000000e+00
-1.646386417368084665e+00 5.313952600000000359e-01 0.000000000000000000e+00
-1.612086700339583123e+00 7.679133999999999682e-01 0.000000000000000000e+00
-1.577786983311081359e+00 9.381533399999999467e-01 0.000000000000000000e+00
-1.543487266282579595e+00 1.000000000000000000e+00 0.000000000000000000e+00
-1.509187549254077831e+00 9.381533399999999467e-01 0.000000000000000000e+00
-1.474887832225575846e+00 7.679133999999999682e-01 0.000000000000000000e+00
-1.440588115197074082e+00 5.313952600000000359e-01 0.000000000000000000e+00
-1.406288398168572318e+00 2.871103500000000142e-01 0.000000000000000000e+00
-1.371988681140070554e+00 9.549150000000000693e-02 0.000000000000000000e+00
-1.337688964111569012e+00 3.942649999999999801e-03 0.000000000000000000e+00
-1.303389247083067026e+00 3.511175999999999880e-02 0.000000000000000000e+00
-1.269089530054565262e+00 1.812880099999999994e-01 0.000000000000000000e+00
-1.234789813026063499e+00 4.063093400000000188e-01 0.000000000000000000e+00
-1.200490095997561957e+00 6.545085000000000486e-01 0.000000000000000000e+00
-1.166190378969060193e+00 8.644843100000000335e-01 0.000000000000000000e+00
-1.131890661940558207e+00 9.842915800000000548e-01 0.000000000000000000e+00
-1.097590944912056443e+00 9.842915800000000548e-01 0.000000000000000000e+00
-1.063291227883554679e+00 8.644843100000000335e-01 0.000000000000000000e+00
-1.028991510855052915e+00 6.545085000000000486e-01 0.000000000000000000e+00
-9.946917938265511516e-01 4.063093400000000188e-01 0.000000000000000000e+00
-9.603920767980492768e-01 1.812880099999999994e-01 0.000000000000000000e+00
-9.260923597695475129e-01 3.511175999999999880e-02 0.000000000000000000e+00
-8.917926427410458601e-01 3.942649999999999801e-03 0.000000000000000000e+00
-8.574929257125440962e-01 9.549150000000000693e-02 0.000000000000000000e+00
-8.231932086840423324e-01 2.871103500000000142e-01 0.000000000000000000e+00
-7.888934916555404575e-01 5.313952600000000359e-01 0.000000000000000000e+00
-7.545937746270386937e-01 7.679133999999999682e-01 0.000000000000000000e+00
